id,endereco_tse,cep,bairro,nome_municipio,uf,municipio_id
17-0055,"LARGO BERNARDO VIEIRA, S/N, FÓRUM DE PESQUEIRA ( ANTIGO SESI )",55200000,CENTRO,PESQUEIRA,PE,2610905
17-0070,"AV AUSPICIO VALGUEIRO BARROS, 1066",56460000,QUADRA 17,PETROLÂNDIA,PE,2611002
17-0083,"AV. DONA JUSTINA FREIRE DE SOUZA, S/N",56306415,VILA MOCÓ,PETROLINA,PE,2611101
17-0144,"AV. DONA JUSTINA FREIRE DE SOUZA, SN,",56306412,VILA MOCÓ,PETROLINA,PE,2611101
17-0145,"AVENIDA DONA JUSTINA FREIRE DE SOUZA, 213",56306415,VILA MOCÓ,PETROLINA,PE,2611101
17-0113,"RUA FREI BERNARDO SCHENEIDER, S/N - ALTO DA BELA VISTA - FÓRUM LOCAL",55240000,CENTRO,POÇÃO,PE,2611200
17-0142,"RUA CAP. LIMA RIBEIRO, 249",55510000,CENTRO,PRIMAVERA,PE,2611408
17-0047,"RUA EDSON DE LIRA PAULA, S/N",55415000,VILA CANARINHO,QUIPAPÁ,PE,2611507
17-0001,"PÇA DAS CINCO PONTAS, 321- SÃO JOSÉ- VIZINHO AO FORTE DAS CINCO PONTAS",50020500,SAO JOSE,RECIFE,PE,2611606
17-0002,"PRACA DAS CINCO PONTAS, 321",50020500,SAO JOSE,RECIFE,PE,2611606
17-0003,"AVENIDA DOUTOR JOSÉ RUFINO, 1643, SALA 11 (NA ENTRADA DE JARDIM UCHÔA)",50900660,AREIAS,RECIFE,PE,2611606
17-0004,"PRAÇA DAS CINCO PONTAS,321 SÃO JOSÉ",50020500,SAO JOSE,RECIFE,PE,2611606
17-0005,"PRACA DAS CINCO PONTAS, 321, SÃO JOSÉ",50020500,SAO JOSE,RECIFE,PE,2611606
17-0006,"PRACA DAS CINCO PONTAS, 321, SAO JOSE, RECIFE/PE",50020500,SAO JOSE,RECIFE,PE,2611606
17-0007,"PRACA DAS CINCO PONTAS, 321",50020500,SAO JOSE,RECIFE,PE,2611606
17-0008,"PRACA DAS CINCO PONTAS, 321",52011040,SAO JOSE,RECIFE,PE,2611606
17-0009,"AVENIDA BEBERIBE, 2306 - PRÓXIMO AO MERCADO MELODIA",52130000,AGUA FRIA,RECIFE,PE,2611606
17-0148,"AV.  DR. JOSE RUFINO, 1643 SALA 11 (ENTRADA DE JARDIM UCHOA)",50900660,AREIAS,RECIFE,PE,2611606
17-0149,"PRACA DAS CINCO PONTAS, 321",50020500,SAO JOSE,RECIFE,PE,2611606
17-0150,"PRAÇA DAS CINCO PONTAS, 321",50020500,SAO JOSE,RECIFE,PE,2611606
17-0151,"AVENIDA BEBERIBE, 2306 - ÁGUA FRIA",52130000,AGUA FRIA,RECIFE,PE,2611606
17-0097,"FÓRUM DO PODER JUDICIÁRIO - RUA MARIA JÚLIA DA MOTA, S/N",55120000,CENTRO,RIACHO DAS ALMAS,PE,2611705
17-0028,PRACA ELISEU LINS DE ANDRADE S/N (FÓRUM DA CIDADE),55520000,CENTRO,RIBEIRÃO,PE,2611804
17-0026,"RUA SÃO JOSÉ, 147",55570000,CENTRO,RIO FORMOSO,PE,2611903
17-0075,"RUA JOAQUIM SAMPAIO, 2012",56000000,NOSSA SENHORA DAS GRACAS,SALGUEIRO,PE,2612208
17-0136,"AVENIDA GETÚLIO VARGAS,S/N",55350000,CENTRO,SALOÁ,PE,2612307
17-0123,"AV. 18 DE COPACABANA, FÓRUM DR. JOSE FOERSTER, S/N, CENTRO",55250000,CENTRO,SANHARÓ,PE,2612406
17-0109,"RUA MARIA FRANCISCA DA SILVA,39",55190000,SANTO ANTONIO,SANTA CRUZ DO CAPIBARIBE,PE,2612505
17-0081,"RUA PREFEITO RAIMUNDO COIMBRA FILHO, 131",56380000,SENADOR PAULO GUERRA,SANTA MARIA DA BOA VISTA,PE,2612604
17-0140,RUA DOUTOR AGRIPINO ALMEIDA S/N,55765000,CENTRO,SANTA MARIA DO CAMBUCÁ,PE,2612703
17-0052,"AV. MANOEL CANDIDO, S/N",55370000,CENTRO,SÃO BENTO DO UNA,PE,2613008
17-0044,"R. SALUSTIANO FERREIRA DE LIMA, 106",55130000,CENTRO,SÃO CAITANO,PE,2613107
17-0116,"AVENIDA JOSÉ CLEMENTE DA ROCHA, S/N",55435000,CENTRO,SÃO JOÃO,PE,2613206
17-0040,"RUA MANOEL FRANKLIN, 105 - CENTRO.",55670000,CENTRO,SÃO JOAQUIM DO MONTE,PE,2613305
17-0074,"RUA SÃO JOSÉ, N 09, CENTRO, PRÓXIMO AO BANCO DO BRASIL",56950000,CENTRO,SÃO JOSÉ DO BELMONTE,PE,2613503
17-0068,"RUA 25 DE AGOSTO,S/N",56700000,CENTRO,SÃO JOSÉ DO EGITO,PE,2613602
17-0013,"RUA DR. JOAQUIM NABUCO, 114 (CONHECIDA COMO RUA DO ROSÁRIO)",54735790,CENTRO,SÃO LOURENÇO DA MATA,PE,2613701
17-0141,"RUA JOÃO RIBEIRO DO EGITO, 30",55860000,CENTRO,SÃO VICENTE FÉRRER,PE,2613800
17-0071,"RUA VEREADOR SILVINO CORDEIRO DE SIQUEIRA, S/N",56912110,AABB,SERRA TALHADA,PE,2613909
17-0076,"PRAÇA CORONEL CHICO ROMÃO, S/N",56140000,CENTRO,SERRITA,PE,2614006
17-0062,"RUA DOS GUARARAPES, 20, (PRAÇA DE EVENTOS)",56600000,CENTRO,SERTÂNIA,PE,2614105
17-0022,"RUA MARQUES DE OLINDA, 236",55580000,CENTRO,SIRINHAÉM,PE,2614204
17-0034,"RUA EUCLIDES JOSE DA SILVA, 145 - NA RUA DO 22 BPM",55750000,CENTRO,SURUBIM,PE,2614501
17-0050,"AV. CEL. ZUZA BARROS, 2501",56780000,CENTRO,TABIRA,PE,2614600
17-0089,"AV CÔNEGO FREDERICO, 53 - TÉRREO",56480000,CENTRO,TACARATU,PE,2614808
17-0051,"FÓRUM DEF. PÚBLICA MARLIETE ARAGÃO DE FARIAS - R. PADRE BERENGUER, 103",55790000,CENTRO,TAQUARITINGA DO NORTE,PE,2615003
17-0036,"RUA BARÃO DE LUCENA, N 65, MOCÓS",55870000,CENTRO,TIMBAÚBA,PE,2615300
17-0112,"RUA JOAO CHAGAS, S/N",55125000,CENTRO,TORITAMA,PE,2615409
17-0133,"RUA 25 DE ABRIL, 226",56250000,CENTRO,TRINDADE,PE,2615607
17-0069,"RUA PADRE IBIAPINA, 135",56870000,CENTRO,TRIUNFO,PE,2615706
17-0120,"RUA TENENTE WASTINGNEY WANDENKOLK WANDERLEY, S/N. FORUM LOCAL",55270000,CENTRO,VENTUROSA,PE,2616001
17-0114,"RUA JOSÉ TAVARES DE SÁ, 51",56120000,CENTRO,VERDEJANTE,PE,2616100
17-0046,"PRAÇA AGAMENON MAGALHÃES, 300",55770000,CENTRO,VERTENTES,PE,2616209
17-0093,"RUA DEOCLIDES DE ANDRADE LIMA,5",55850000,CENTRO,VICÊNCIA,PE,2616308
17-0018,"AV. AGAMENON MAGALHES, 334",55600000,LIVRAMENTO,VITÓRIA DE SANTO ANTÃO,PE,2616407
17-0102,"AVENIDA DOUTOR AGAMENON MAGALHÃES, 334",55604070,SÃO VICENTE DE PAULO,VITÓRIA DE SANTO ANTÃO,PE,2616407
02-0039,"RUA CÔNEGO NICODEMOS, 16",57490000,CENTRO,ÁGUA BRANCA,AL,2700102
02-0004,"RUA CORONEL COSTA NUNES, 346",57660000,CENTRO,ANADIA,AL,2700201
02-0022,"RUA GERVÁSIO DE OLIVEIRA LIMA, 147",57312630,NOVO HORIZONTE,ARAPIRACA,AL,2700300
02-0055,"RUA GERVASIO DE OLIVEIRA LIMA, N 147",57312620,NOVO HORIZONTE,ARAPIRACA,AL,2700300
02-0006,"AV PEDRO PEREIRA ACIOLI, SN",57690000,JOSE PAULINO,ATALAIA,AL,2700409
02-0029,"RUA 22 DE DEZEMBRO, 181",57420000,CENTRO,BATALHA,AL,2700706
02-0048,"RUA LADISLAU COIMBRA, N. 177",57680000,CENTRO,BOCA DA MATA,AL,2701001
02-0046,RUA CLARINDO AMORIM,57570000,CENTRO,CACIMBINHAS,AL,2701209
02-0047,"AV JOÃO FERNANDES VIEIRA, 495",57250000,CENTRO,CAMPO ALEGRE,AL,2701407
02-0023,"AVENIDA HORACIO GOMES DE MELO, 620",57780000,CENTRO,CAPELA,AL,2701704
02-0024,"FAZENDA RENASCER, BR 416, KM 09",57975000,CENTRO,COLÔNIA LEOPOLDINA,AL,2702108
02-0007,"RUA C, N. 167, CONJ. HABIT. RUBENS WANDERLEY, COM. TERCIO VANDERLEY",57230000,COMENDADOR TERCIO WANDERLEY,CORURIPE,AL,2702306
02-0040,"RUA OLAVO BILAC, 318",57480000,CENTRO,DELMIRO GOUVEIA,AL,2702405
02-0044,"AVENIDA PROGRESSO, N. 360.",57360000,PROGRESSO,GIRAU DO PONCIANO,AL,2702900
02-0045,"RUA JURACY TENÓRIO CAVALCANTE, 53",57620000,CENTRO,IGACI,AL,2703106
02-0030,AV. DEZESSEIS DE MAIO S/N,57280000,CENTRO,IGREJA NOVA,AL,2703205
02-0053,RUA CORONEL ALCANTARA S/N,57995000,CENTRO,JOAQUIM GOMES,AL,2703809
02-0035,"RUA FLORIANO PEIXOTO, 417.",57270000,CENTRO,JUNQUEIRO,AL,2704005
02-0036,RUA CONEGO JACINTO 05,57260000,CENTRO,LIMOEIRO DE ANADIA,AL,2704203
02-0001,"AVENIDA FERNANDES LIMA, 3487",57057000,FAROL,MACEIÓ,AL,2704302
02-0002,"AVENIDA FERNANDES LIMA, 3487",57057000,FAROL,MACEIÓ,AL,2704302
02-0003,"AV FERNANDES LIMA, 3487",57057900,FAROL,MACEIÓ,AL,2704302
02-0033,"AVENIDA FERNANDES LIMA, 3487",57057000,FAROL,MACEIÓ,AL,2704302
02-0054,"AVENIDA FERNANDES LIMA, 3487",57057000,FAROL,MACEIÓ,AL,2704302
02-0031,"R. PROFA. MARIA JOSÉ DE R. BARROS, SN - FÓRUM ELEITORAL",57580000,CENTRO,MAJOR ISIDORO,AL,2704401
02-0025,PRAÇA BATISTA ACIOLY 40,57955000,CENTRO,MARAGOGI,AL,2704500
02-0050,"RUA MANOEL MARTINS LEMOS ,120",57520000,CENTRO,MARAVILHA,AL,2704609
02-0026,"RUA CAPITÃO BERNARDINO SOUTO, 225",57160000,CENTRO,MARECHAL DEODORO,AL,2704708
02-0043,"RUA ANTONIO BOMFIM, S/N",57670000,CENTRO,MARIBONDO,AL,2704807
02-0027,"PRAÇA CEL JOSÉ MALTA DE SÁ, 14",57540000,CENTRO,MATA GRANDE,AL,2705002
02-0052,"PRAÇA BOM JESUS, 52",57910000,CENTRO,MATRIZ DE CAMARAGIBE,AL,2705101
02-0009,"RUA JOÃO LOPES FERREIRA, S/N - CENTRO",57820000,CENTRO,MURICI,AL,2705507
02-0042,"AVENIDA 02 DE DEZEMBRO, N 574",57442000,CENTRO,OLHO D'ÁGUA DAS FLORES,AL,2705705
02-0010,"PRAÇA FRANCISCO CAVALCANTE, 60",57600050,CENTRO,PALMEIRA DOS ÍNDIOS,AL,2706307
02-0011,"AVENIDA FERREIRA DE NOVAES, 949",57400000,CENTRO,PÃO DE AÇÚCAR,AL,2706406
02-0012,"RUA FRANCISCO PIMENTEL, 38",57930000,CENTRO,PASSO DE CAMARAGIBE,AL,2706505
02-0013,"RODOVIA ENGENHEIRO JOAQUIM GONÇALVES, 502",57200000,SANTA LUZIA,PENEDO,AL,2706703
02-0038,"AVENIDA ULISSES GUEDES, 268",57210000,BRASILIA,PIAÇABUÇU,AL,2706802
02-0008,"PRAÇA MARECHAL FLORIANO PEIXOTO, 337",57150000,CENTRO,PILAR,AL,2706901
02-0032,"RUA CAMPO GRANDE, 60",57460000,XINGO,PIRANHAS,AL,2707107
02-0014,"RUA DO VARADOURO, 531",57900000,CENTRO,PORTO CALVO,AL,2707305
02-0037,"RUA BARÃO DO RIO BRANCO, 51, CENTRO",57290000,CENTRO,PORTO REAL DO COLÉGIO,AL,2707503
02-0028,"RUA 13 DE JUNHO, N 216",57750000,CENTRO,QUEBRANGULO,AL,2707602
02-0015,"AV. PRESIDENTE FERNANDO COLLOR DE MELO,48",57100000,TABULEIRO DO PINTO,RIO LARGO,AL,2707701
02-0041,RUA BENEDITO MASCARENHAS N 44,57130000,CENTRO,SANTA LUZIA DO NORTE,AL,2707909
02-0019,"AV. PRESIDENTE DUTRA, N 385  BR 316",57500000,MONUMENTO,SANTANA DO IPANEMA,AL,2708006
02-0016,PRACA OSMAN COSTA PINO S/N,57860000,CENTRO,SÃO JOSÉ DA LAJE,AL,2708303
02-0051,"AV. MANOEL MARCIANO, 418",57445000,CENTRO,SÃO JOSÉ DA TAPERA,AL,2708402
02-0017,"PRACA ERNESTO GOMES MARANHAO, 31",57920000,CENTRO,SÃO LUÍS DO QUITUNDE,AL,2708501
02-0018,"RUA CEL FRANCISCO CAVALCANTE, 51",57240000,CENTRO,SÃO MIGUEL DOS CAMPOS,AL,2708600
02-0049,"RUA VEREADORA MARIA JOSÉ PEREIRA PACHECO, 01",57275000,CENTRO,SÃO SEBASTIÃO,AL,2708808
02-0034,"RUA PEDRO CAVALCANTE, N 458",57265000,CENTRO,TEOTÔNIO VILELA,AL,2709152
02-0020,ISMAR DE GOES MONTEIRO S/N,57370000,CENTRO,TRAIPU,AL,2709202
02-0021,"RUA MARECHAL DEODORO DA FONSECA, NUMERO 01",57800000,CENTRO,UNIÃO DOS PALMARES,AL,2709301
02-0005,"RUA FREDERICO MAIA, S/N",57700000,CENTRO,VIÇOSA,AL,2709400
25-0003,AV. MINISTRA LEONOR B. FRANCO N. 137,49790000,CENTRO,AQUIDABÃ,SE,2800209
25-0001,"RUA ITABAIANA, 580",49015110,CENTRO,ARACAJU,SE,2800308
25-0002,"RUA ITABAIANA, 580",49015110,CENTRO,ARACAJU,SE,2800308
25-0027,"RUA ITABAIANA, 580",49015110,SÃO JOSÉ,ARACAJU,SE,2800308
25-0036,"RUA ITABAIANA, 580",49015110,SÃO JOSÉ,ARACAJU,SE,2800308
25-0004,"FORUM ELEITORAL PQ. CIT. GOV. JOAO ALVES FILHO, S/N",49360000,CENTRO,BOQUIM,SE,2800670
25-0024,RUA GABRIEL DE LIMA S/N,49520000,CENTRO,CAMPO DO BRITO,SE,2801009
25-0028,"FORUM ELEITORAL JUIZ MANOEL SOARES PINTO, RUA ANTONIO CAETANO DE SÁ",49820000,CENTRO,CANINDÉ DE SÃO FRANCISCO,SE,2801207
25-0005,"FÓRUM ELEITORAL DE CAPELA- PÇA DO CONJ. MANOEL CARDOSO S. FILHO, S/N",49700000,CENTRO,CAPELA,SE,2801306
25-0029,"PRAÇA MARIA JOVITA ARAGÃO, S/N",49550000,CENTRO,CARIRA,SE,2801405
25-0025,"RODOVIA PROMOTOR VALDIR DE FREITAS DANTAS, S/N",49930000,CENTRO,CEDRO DE SÃO JOÃO,SE,2801603
25-0030,"PRAÇA DA BANDEIRA, 245",49270000,CENTRO,CRISTINÁPOLIS,SE,2801702
25-0006,AV SANTA CRUZ S/N,49200000,SANTA CRUZ,ESTÂNCIA,SE,2802106
25-0007,"TRAVESSA CORONEL CASSEMIRO,79-FÓRUM FLÁVIO DA ROSA MELO",49514970,CENTRO,FREI PAULO,SE,2802304
25-0008,AV. PRESIDENTE COSTA E SILVA   S/N,49830000,CENTRO,GARARU,SE,2802403
25-0009,"AV. DR. LUÍS MAGALHÃES, S/N - FÓRUM ELEITORAL DA 9 ZONA",49500000,SERRANO,ITABAIANA,SE,2802908
25-0010,"FÓRUM JUIZ VALMIR TELES DO NASCIMENTO - TV FRANCISCO SEVERO, 117",49290000,GUILHERME CAMPOS,ITABAIANINHA,SE,2803005
25-0031,"AV. EMIDIO MAXI NETO, 170  FORUM DES. JOSE FERNANDES PRADO VASCONCELOS",49120000,CENTRO,ITAPORANGA D'AJUDA,SE,2803203
25-0011,"ROD. LÚCIO PRADO, 40 - FÓRUM MONSENHOR ALBERTO BRAGANÇA DE AZEVEDO",49960000,CENTRO,JAPARATUBA,SE,2803302
25-0012,"FÓRUM JUIZ OSÓRIO DE ARAÚJO RAMOS, ROD. ANTÔNIO MARTINS DE MENEZES S/N",49400000,EXPOSICAO,LAGARTO,SE,2803500
25-0013,"ALAMEDA IÊDA ROSA, S/N, FORUM LEVINDO CRUZ",49170000,CENTRO,LARANJEIRAS,SE,2803609
25-0014,"RUA ÁLVARO GARCEZ, 485 - FORUM ADV. JAIME DE ARAÚJO ANDRADE",49770000,CENTRO,MARUIM,SE,2804003
25-0015,"PRAÇA MONS. JOSÉ MORENO DE SANT'ANA, S/N,  FÓRUM DES. ANTÔNIO GÓES",49980000,CENTRO,NEÓPOLIS,SE,2804409
25-0017,"AVENIDA MANOEL ELIGIO DA MOTA, S/N - FÓRUM JUIZ ALOÍSIO VILAS-BÔAS",49680000,NOVA ESPERANÇA,NOSSA SENHORA DA GLÓRIA,SE,2804508
25-0016,"PRAÇA DES. ALOÍSIO DE ABREU LIMA, S/N, FÓRUM ELEITORAL",49600000,CENTRO,NOSSA SENHORA DAS DORES,SE,2804607
25-0034,RUA MANOEL DOS PASSOS S/N,49160000,CENTRO,NOSSA SENHORA DO SOCORRO,SE,2804805
25-0032,"CONJUNTO ALBANO FRANCO, S/N",49970000,CENTRO,PACATUBA,SE,2804904
25-0033,"RUA JOÃO JOSÉ DO ROSÁRIO, S/N, NAÇÃO POÇO VERDE/SE",49490000,CENTRO,POÇO VERDE,SE,2805505
25-0018,"RUA BONIFÁCIO PEREIRA DE SOUZA, S/N",49800000,COROA DO MEIO,PORTO DA FOLHA,SE,2805604
25-0019,"AV. JOAO BARBOSA PORTO, SN - FORUM JUIZ JOÃO FERNANDES DE BRITTO",49900000,BELA VISTA,PROPRIÁ,SE,2805703
25-0020,"RUA ALOISIO ACIOLY LEITE, 500",49130000,"SITIO DO MEIO, POVOADO",RIACHUELO,SE,2805901
25-0026,PRAÇA MANOEL DO CARMO DE JESUS S/N,49530000,CENTRO,RIBEIRÓPOLIS,SE,2806008
25-0021,LARGO JOEL FONTES COSTA S/N - RODOVIA JOAO BEBE AGUA,49100000,CENTRO,SÃO CRISTÓVÃO,SE,2806701
25-0022,"FORUM ELEITORAL DES. BELMIRO S. GOES - PRAÇA LUCILA MACEDO DEDA, S/N",49480000,CENTRO,SIMÃO DIAS,SE,2807105
25-0023,"PÇ. CASTELO BRANCO, S/N",49300000,CENTRO,TOBIAS BARRETO,SE,2807402
25-0035,RUA ANICETO LIMA - S/N,49260000,CENTRO,UMBAÚBA,SE,2807600
05-0163,AVENIDA AIRTON SENNA S/N - FÓRUM ELEITORAL,48030640,ALAGOINHAS VELHA,ALAGOINHAS,BA,2900702
05-0164,"AVENIDA AYRTON SENNA, S/N - FÓRUM ELEITORAL",48030640,ALAGOINHAS VELHA,ALAGOINHAS,BA,2900702
05-0036,"PRAÇA TIRADENTES, 366, FÓRUM DES. SÁLVIO MARTINS",45300000,CENTRO,AMARGOSA,BA,2901007
05-0161,FÓRUM ABMAEL DO PRADO NOGUEIRA - AV. AGNELO CARDOSO S/N,45180000,BAIRRO SAO JOAO BATISTA,ANAGÉ,BA,2901205
05-0119,"PRAÇA SÃO FRANCISCO DE ASSIS, S/N, FORUM DA COMARCA DE ANDARAÍ",46830000,IBIRAPITANGA,ANDARAÍ,BA,2901304
05-0126,"FÓRUM DE ANGICAL, RUA ABDON PASSOS, S/N, CENTRO, ANGICAL",47960000,CENTRO,ANGICAL,BA,2901403
05-0123,"R. SETE DE SETEMBRO, 328 - FORUM JÚLIO OLIVEIRA CARVALHO",48760000,CENTRO,ARACI,BA,2902104
05-0077,"RUA DESEMBARGADOR MONTENEGRO, S/N",47100000,VERMELHO,BARRA,BA,2902708
05-0169,"FORUM ELIEZER RODRIGUES DE SOUZA - R PROF. STA. VIEIRA DE CASTRO, 106",46650000,CENTRO,BARRA DA ESTIVA,BA,2902807
05-0139,"RUA DOM CLIMÉRIO, N. 111, CENTRO,  BARRA DO CHOÇA-FÓRUM BARRA DO CHOÇA",45120000,CENTRO,BARRA DO CHOÇA,BA,2902906
05-0176,"RUA ANTONIO EVARISTO DOS SANTOS, N 01",44990000,CENTRO,BARRA DO MENDES,BA,2903003
05-0070,"RUA S, S/N - LOTEAMENTO ARATU",47800000,MORADA DA LUA,BARREIRAS,BA,2903201
05-0075,"RUA S, S/N - LOTEAMENTO ARATU",47800000,MORADA DA LUA,BARREIRAS,BA,2903201
05-0034,"AV. RIOMAR, 159 - FORUM LUIZ VIANA FILHO",45800000,CENTRO,BELMONTE,BA,2903409
05-0071,"RUA DOS ESCOTEIROS, S/N - FÓRUM BERNARDINO DE SOUZA",47600000,SÃO JOÃO,BOM JESUS DA LAPA,BA,2903904
05-0090,"FÓRUM ELEITORAL - AV. JOÃO PAULO I, S/N",46100000,NOBRE,BRUMADO,BA,2904605
05-0166,AVENIDA GOES CALMON - 472,45615000,CENTRO,BUERAREMA,BA,2904704
05-0118,PC BARÃO DO RIO BRANCO S/N,44300000,CENTRO,CACHOEIRA,BA,2904902
05-0093,PRAÇA MIGUEL FERNANDES - S/N - FÓRUM NAOMAR ALCÂNTARA,46300000,CENTRO,CACULÉ,BA,2905008
05-0063,BAIRRO SANTA RITA - FORUM CESAR ZAMA,46400000,CENTRO,CAETITÉ,BA,2905206
05-0133,"AV. DOS PIONEIROS, S/N",45880000,ANTÔNIO ELIAS RIBEIRO,CAMACÃ,BA,2905602
05-0170,"FÓRUM ELEITORAL - AV. DO CONTORNO, S/N - CENTRO ADMINISTRATIVO",42800610,CENTRO,CAMAÇARI,BA,2905701
05-0171,"AV. CONTORNO, FÓRUM ELEITORAL DE CAMAÇARI, CAB",42800000,CENTRO,CAMAÇARI,BA,2905701
05-0078,"PRACA DR. PIRAJA DA SILVA, 437",45445000,CIDADE ALTA,CAMAMU,BA,2905800
05-0053,PRAÇA 2 DE JULHO- S/N - FÓRUM DES. ADOLFO  LEITÃO GUERRA,44790000,CENTRO,CAMPO FORMOSO,BA,2906006
05-0174,AV. FRANCISCO BARBOSA DO NASCIMENTO S/N CENTRO,44890000,CENTRO,CANARANA,BA,2906204
05-0116,"FÓRUM MINISTRO PEDRO DOS SANTOS - PÇA. SÃO BOAVENTURA, 40 - CENTRO",45860000,CENTRO,CANAVIEIRAS,BA,2906303
05-0127,"FORUM DE CANDEIAS, RUA DOS TRÊS PODERES, S/N",43800000,OURO NEGRO,CANDEIAS,BA,2906501
05-0165,"PRAÇA MOISÉS FÉLIX DOS SANTOS, 145, CENTRO",45157000,CENTRO,CÂNDIDO SALES,BA,2906709
05-0191,"AVENIDA LUIS EDUARDO MAGALHAES, S/N, FORUM FERNANDO MARIO PIRES DALTRO",44695000,OLIVEIRA,CAPIM GROSSO,BA,2906873
05-0125,"FÓRUM ADHEMAR RAIMUNDO DA SILVA, PRAÇA DEPUTADO HENRIQUE BRITO, S/N",46445000,CENTRO,CARINHANHA,BA,2907103
05-0066,"PRACA TRES, S/N - FORUM DES JOSE MANOEL VIANA DE CASTRO",47300000,CENTRO,CASA NOVA,BA,2907202
05-0043,"RUA BENJAMIN CONSTANT, S/N, TÉRREO",44500000,CENTRO,CASTRO ALVES,BA,2907301
05-0129,"RUA MINISTRO ERNESTO SIMÕES FILHO, 315",48110000,BOA VISTA,CATU,BA,2907509
05-0159,"PRAÇA CANTIDO PIRES MACIEL,88 -FORUM DES.MANUEL PEREIRA",44940000,CENTRO,CENTRAL,BA,2907608
05-0158,RUA CEL. JOÃO SÁ,48660000,CENTRO,CHORROCHÓ,BA,2907707
05-0082,"RUA JOVELINO PEREIRA DOS SANTOS, S/N",48410000,CENTRO,CÍCERO DANTAS,BA,2907806
05-0135,"RUA ANTONIO TEIXEIRA, N 10, CENTRO",45638000,CENTRO,COARACI,BA,2908002
05-0132,"RUA GREGÓRIO AMÂNCIO, N 151",48730000,CENTRO,CONCEIÇÃO DO COITÉ,BA,2908408
05-0192,"PRAÇA MANOEL LEONCIO RIBEIRO, 3-A",44245000,CENTRO,CONCEIÇÃO DO JACUÍPE,BA,2908507
05-0060,PRAÇA SANTO ANTÔNIO - S/N - FÓRUM DES. JAYME BULHÕES,46200000,CENTRO,CONDEÚBA,BA,2908705
05-0130,"AVENIDA AMÉLIO TEIXEIRA AMORIM, 14",44250000,CENTRO,CORAÇÃO DE MARIA,BA,2908903
05-0061,"FÓRUM DURVALINA DE ARAÚJO SANTOS - RUA BANDEIRANTES, 501",47690000,CENTRO,CORIBE,BA,2909109
05-0124,"RUA A, 528, FÓRUM HELVÉCIO ALVES DA ROCHA",47650000,LOTEAMENTO ANTÔNIO DE FRANÇA BARBOSA,CORRENTINA,BA,2909307
05-0098,"PRAÇA DES. OSWALDO NUNES SENTO SÉ, S/N",47900000,CENTRO,COTEGIPE,BA,2909406
05-0142,"RUA CLODOALDO GOMES DA COSTA, S/N - FÓRUM ELEITORAL",44380000,CENTRO,CRUZ DAS ALMAS,BA,2909802
05-0085,"PÇ MONSENHOR JOSÉ GILBERTO LUNA, S/N - FÓRUM MOACIR ALFREDO GUIMARÃES",48930000,CENTRO,CURAÇÁ,BA,2909901
05-0186,PRAÇA DOS TRÊS PODERES SN LESSA RIBEIRO,42850000,LESSA RIBEIRO,DIAS D'ÁVILA,BA,2910057
05-0152,"RUA PAULINO PRIMO, N. 09, CENTRO",45150000,FORTALEZA,ENCRUZILHADA,BA,2910404
05-0144,RUA ANTONIO BARRETO - 25,48180000,CENTRO,ENTRE RIOS,BA,2910503
05-0021,"PRACA MONSENHOR ZACARIAS LUZ, SN",48370000,CENTRO,ESPLANADA,BA,2910602
05-0102,"RUA TEREZINHA LIMA CAMPOS BATISTA, 119 - FORUM ANTONIO B. DE CARVALHO",48500000,JEREMIAS,EUCLIDES DA CUNHA,BA,2910701
05-0188,"RUA ALEXANDRIA, S/ N , DINAH BORGES, EUNÁPOLIS, BA",45820970,DINAH BORGES,EUNÁPOLIS,BA,2910727
05-0203,"RUA ALEXANDRIA, SN",45530000,DINAH BORGES,EUNÁPOLIS,BA,2910727
05-0154,"FÓRUM ELEITORAL, AV JOSÉ FALCÃO DA SILVA, S/N",44050512,QUEIMADINHA,FEIRA DE SANTANA,BA,2910800
05-0155,"FÓRUM ELEITORAL DE FEIRA DE SANTANA - AV. JOSÉ FALCÃO DA SILVA, S/N",44050512,QUEIMADINHA,FEIRA DE SANTANA,BA,2910800
05-0156,"AVENIDA JOSÉ FALCÃO DA SILVA, SN - FÓRUM ELEITORAL",44050512,QUEIMADINHA,FEIRA DE SANTANA,BA,2910800
05-0157,"FÓRUM ELEITORAL - AV. JOSÉ FALCÃO DA SILVA, S/N",44050512,QUEIMADINHA,FEIRA DE SANTANA,BA,2910800
05-0187,"RUA PERCILIO SANTANA, 740",47990000,CENTRO,FORMOSA DO RIO PRETO,BA,2911105
05-0151,"RUA MANOEL LIBÂNIO DA SILVA, 66 - CENTRO.",45450000,CENTRO,GANDU,BA,2911204
05-0064,"AVENIDA PRESIDENTE CASTELO BRANCO, S/N, FÓRUM ELEITORAL",46430000,AEROPORTO VELHO,GUANAMBI,BA,2911709
05-0193,"AV DR GERALDO MOTA, S/N",46860000,CENTRO,IAÇU,BA,2911907
05-0029,"RUA CASTRO ALVES, S/N,  FÓRUM ALVES DE MACÊDO",45745000,CENTRO,IBICARAÍ,BA,2912103
05-0173,"LOTEAMENTO JARDIM SANTA ROSA, S/N - FORUM PROF NESTOR DUARTE",47520000,SAO FRANCISCO,IBOTIRAMA,BA,2913200
05-0168,"PRAÇA BERNARDO DE BRITO, 166",46880000,CENTRO,IGAPORÃ,BA,2913408
