Tribunal Regional Eleitoral do Ceará;;;;;;;;;;;;
Seções no Estado do Ceará;;;;;;;;;;;;
Não contempla os locais/seções de voto em trânsito. Os quantitativos de eleitores abrangem os eleitores que saíram para votar em trânsito.;;;;;;;;;;;;
Dados sujeitos a alterações - atualizados em  28/10/2014 06:10:27;;;;;;;;;;;;
;;;;;;;;;;;;
Zona;Cod. Município;Município;Cod. Local;Local de Votação;Endereço;Bairro;CEP;Nº da Seção Principal;Qtd. Eleitores Principal;Nºs das Seções Agregadas;Qtd. Eleitores Agregadas;Total Eleitores
20;13838;CRATEÚS;1325;ESCOLA TECNICA DE COMERCIO PADRE JUVENCIO;RUA JOAO SOARES, 15;ALTAMIRA;63700000;69;258; ;0;258
20;13838;CRATEÚS;1325;ESCOLA TECNICA DE COMERCIO PADRE JUVENCIO;RUA JOAO SOARES, 15;ALTAMIRA;63700000;70;261; ;0;261
20;13838;CRATEÚS;1325;ESCOLA TECNICA DE COMERCIO PADRE JUVENCIO;RUA JOAO SOARES, 15;ALTAMIRA;63700000;145;253; ;0;253
20;13838;CRATEÚS;1341;ESCOLA DE CIDADANIA JOAO LUCIANO;ASSIS;DISTRITO ASSIS;63700000;10;192;178;3;195
20;13838;CRATEÚS;1341;ESCOLA DE CIDADANIA JOAO LUCIANO;ASSIS;DISTRITO ASSIS;63700000;74;196;73;192;388
20;13838;CRATEÚS;1350;ESCOLA DE CIDADANIA BELARMINO LOPES PINTO;CANTO DOS PINTOS;DISTRITO SANTO ANTÔNIO;63700000;75;307; ;0;307
20;13838;CRATEÚS;1368;POSTO DE SAUDE DE CARRAPATEIRA (SANTANA);CARRAPATEIRA;DISTRITO DE SANTANA;63700000;76;252;194;13;265
20;13838;CRATEÚS;1368;POSTO DE SAUDE DE CARRAPATEIRA (SANTANA);CARRAPATEIRA;DISTRITO DE SANTANA;63700000;77;251;192;20;271
20;13838;CRATEÚS;1376;ESCOLA DE CIDADANIA JOAO AFONSO DE ALMEIDA VALE;CARRAPATEIRA;DISTRITO DE SANTANA;63700000;147;197;78;196;393
20;13838;CRATEÚS;1384;ESCOLA DE CIDADANIA DE IBIAPABA;IBIAPABA;DISTRITO IBIAPABA;63700000;79;164;84;163;327
20;13838;CRATEÚS;1384;ESCOLA DE CIDADANIA DE IBIAPABA;IBIAPABA;DISTRITO IBIAPABA;63700000;80;165;83;161;326
20;13838;CRATEÚS;1384;ESCOLA DE CIDADANIA DE IBIAPABA;IBIAPABA;DISTRITO IBIAPABA;63700000;82;167;81;157;324
20;13838;CRATEÚS;1384;ESCOLA DE CIDADANIA DE IBIAPABA;IBIAPABA;DISTRITO IBIAPABA;63700000;183;163;151;163;326
20;13838;CRATEÚS;1392;ESCOLA DE CIDADANIA DE INGA;INGA;DISTRITO SANTO ANTÔNIO;63700000;85;286; ;0;286
20;13838;CRATEÚS;1392;ESCOLA DE CIDADANIA DE INGA;INGA;DISTRITO SANTO ANTÔNIO;63700000;135;288; ;0;288
20;13838;CRATEÚS;1406;POSTO DE SAUDE DE IRAPUA;IRAPUA;DISTRITO IRAPUA;63700000;86;105; 8, 87;207;312
20;13838;CRATEÚS;1414;ESCOLA DE CIDADANIA JOAQUIM BRAZ DE OLIVEIRA;LAGOA DAS PEDRAS I;DISTRITO LAGOA DAS PEDRAS;63700000;88;316; ;0;316
20;13838;CRATEÚS;1414;ESCOLA DE CIDADANIA JOAQUIM BRAZ DE OLIVEIRA;LAGOA DAS PEDRAS I;DISTRITO LAGOA DAS PEDRAS;63700000;89;314; ;0;314
20;13838;CRATEÚS;1414;ESCOLA DE CIDADANIA JOAQUIM BRAZ DE OLIVEIRA;LAGOA DAS PEDRAS I;DISTRITO LAGOA DAS PEDRAS;63700000;304;176; ;0;176
20;13838;CRATEÚS;1422;ESCOLA DE CIDADANIA FRANCISCO DE ALCANTARA BARROS;MONTE NEBO;MONTE NEBO;63700000;91;278; ;0;278
20;13838;CRATEÚS;1422;ESCOLA DE CIDADANIA FRANCISCO DE ALCANTARA BARROS;MONTE NEBO;MONTE NEBO;63700000;92;279; ;0;279
20;13838;CRATEÚS;1422;ESCOLA DE CIDADANIA FRANCISCO DE ALCANTARA BARROS;MONTE NEBO;MONTE NEBO;63700000;93;280; ;0;280
20;13838;CRATEÚS;1449;ESCOLA DE CIDADANIA JOSE ARAUJO VERAS;QUEIMADAS;DISTRITO TUCUNS;63700000;96;167; 99, 216;160;327
20;13838;CRATEÚS;1449;ESCOLA DE CIDADANIA JOSE ARAUJO VERAS;QUEIMADAS;DISTRITO TUCUNS;63700000;97;174; ;0;174
20;13838;CRATEÚS;1449;ESCOLA DE CIDADANIA JOSE ARAUJO VERAS;QUEIMADAS;DISTRITO TUCUNS;63700000;98;173;95;164;337
20;13838;CRATEÚS;1457;ESCOLA DE CIDADANIA DE REALEJO;REALEJO;DISTRITO REALEJO;63700000;100;328; ;0;328
20;13838;CRATEÚS;1457;ESCOLA DE CIDADANIA DE REALEJO;REALEJO;DISTRITO REALEJO;63700000;128;324; ;0;324
20;13838;CRATEÚS;1457;ESCOLA DE CIDADANIA DE REALEJO;REALEJO;DISTRITO REALEJO;63700000;214;325; ;0;325
20;13838;CRATEÚS;1457;ESCOLA DE CIDADANIA DE REALEJO;REALEJO;DISTRITO REALEJO;63700000;294;345; ;0;345
20;13838;CRATEÚS;1465;ESCOLA DE CIDADANIA LUIZ XIMENES DE ARAGAO;ROSARIO;DISTRITO MONTE NEBO;63700000;101;223; ;0;223
20;13838;CRATEÚS;1465;ESCOLA DE CIDADANIA LUIZ XIMENES DE ARAGAO;ROSARIO;DISTRITO MONTE NEBO;63700000;139;223; ;0;223
20;13838;CRATEÚS;1481;ESCOLA DE CIDADANIA CORAÇÃO DE JESUS;SANTO ANDRE;DISTRITO MONTE NEBO;63700000;104;189; ;0;189
20;13838;CRATEÚS;1481;ESCOLA DE CIDADANIA CORAÇÃO DE JESUS;SANTO ANDRE;DISTRITO MONTE NEBO;63700000;105;178;146;177;355
20;13838;CRATEÚS;1490;ESCOLA DE CIDADANIA DE SANTO ANTONIO;SANTO ANTONIO;DISTRITO SANTO ANTÔNIO;63700000;106;276; ;0;276
20;13838;CRATEÚS;1490;ESCOLA DE CIDADANIA DE SANTO ANTONIO;SANTO ANTONIO;DISTRITO SANTO ANTÔNIO;63700000;107;277; ;0;277
20;13838;CRATEÚS;1490;ESCOLA DE CIDADANIA DE SANTO ANTONIO;SANTO ANTONIO;DISTRITO SANTO ANTÔNIO;63700000;108;276; ;0;276
20;13838;CRATEÚS;1503;ESCOLA DE CIDADANIA JOSE DAS CHAGAS LEITAO;TAPUIO;DISTRITO TUCUNS;63700000;149;110;109;106;216
20;13838;CRATEÚS;1511;ESCOLA DE CIDADANIA FRANCISCO FERREIRA BARROS;TUCUNS;DISTRITO TUCUNS;63700000;110;214; ;0;214
20;13838;CRATEÚS;1511;ESCOLA DE CIDADANIA FRANCISCO FERREIRA BARROS;TUCUNS;DISTRITO TUCUNS;63700000;150;223; ;0;223
20;13838;CRATEÚS;1554;PREFEITURA MUNICIPAL;RUA CEL ZEZE 1141;CENTRO;63700000;114;229;11;132;361
20;13838;CRATEÚS;1554;PREFEITURA MUNICIPAL;RUA CEL ZEZE 1141;CENTRO;63700000;115;226; 141, 122;172;398
20;13838;CRATEÚS;1589;GUARDA CIVIL MUNICIPAL DE CRATEÚS;RUA JOSE ALBANO, SN;FATIMA II;63700000;118;313; ;0;313
20;13838;CRATEÚS;1589;GUARDA CIVIL MUNICIPAL DE CRATEÚS;RUA JOSE ALBANO, SN;FATIMA II;63700000;119;320; ;0;320
20;13838;CRATEÚS;1589;GUARDA CIVIL MUNICIPAL DE CRATEÚS;RUA JOSE ALBANO, SN;FATIMA II;63700000;120;319; ;0;319
20;13838;CRATEÚS;1589;GUARDA CIVIL MUNICIPAL DE CRATEÚS;RUA JOSE ALBANO, SN;FATIMA II;63700000;121;320; ;0;320
20;13838;CRATEÚS;1589;GUARDA CIVIL MUNICIPAL DE CRATEÚS;RUA JOSE ALBANO, SN;FATIMA II;63700000;166;321; ;0;321
20;13838;CRATEÚS;1589;GUARDA CIVIL MUNICIPAL DE CRATEÚS;RUA JOSE ALBANO, SN;FATIMA II;63700000;233;334; ;0;334
20;13838;CRATEÚS;1589;GUARDA CIVIL MUNICIPAL DE CRATEÚS;RUA JOSE ALBANO, SN;FATIMA II;63700000;297;346; ;0;346
20;13838;CRATEÚS;1600;SINDICATO DOS TRABALHADORES RURAIS DE CRATEUS;RUA CEL LUCIO 715;CENTRO;63700000;123;159;112;138;297
20;13838;CRATEÚS;1600;SINDICATO DOS TRABALHADORES RURAIS DE CRATEUS;RUA CEL LUCIO 715;CENTRO;63700000;136;170; 124, 111;176;346
20;13838;CRATEÚS;1619;SOCIEDADE CRATEUENSE DE TIRO CACA E PESCA;RUA BARAO DO RIO BRANCO SN;ALTAMIRA;63700000;125;350; ;0;350
20;13838;CRATEÚS;1619;SOCIEDADE CRATEUENSE DE TIRO CACA E PESCA;RUA BARAO DO RIO BRANCO SN;ALTAMIRA;63700000;126;336; ;0;336
20;13838;CRATEÚS;1619;SOCIEDADE CRATEUENSE DE TIRO CACA E PESCA;RUA BARAO DO RIO BRANCO SN;ALTAMIRA;63700000;131;340; ;0;340
20;13838;CRATEÚS;1619;SOCIEDADE CRATEUENSE DE TIRO CACA E PESCA;RUA BARAO DO RIO BRANCO SN;ALTAMIRA;63700000;230;348; ;0;348
20;13838;CRATEÚS;1627;ESCOLA DE CIDADANIA JOAQUIM FERREIRA BONFIM;CURRAL VELHO;DISTRITO CURRAL VELHO;63700000;158;342;211;2;344
20;13838;CRATEÚS;1627;ESCOLA DE CIDADANIA JOAQUIM FERREIRA BONFIM;CURRAL VELHO;DISTRITO CURRAL VELHO;63700000;204;340;227;38;378
20;13838;CRATEÚS;1635;POSTO DE SAUDE DE CIGANA;CIGANA;DISTRITO POTI;63700000;155;186;189;4;190
20;13838;CRATEÚS;1651;ESCOLA DE CIDADANIA JOSE MARTINS DE LIMA;PATOS;DISTRITO DE SANTANA;63700000;153;273; ;0;273
20;13838;CRATEÚS;1651;ESCOLA DE CIDADANIA JOSE MARTINS DE LIMA;PATOS;DISTRITO DE SANTANA;63700000;199;276; ;0;276
20;13838;CRATEÚS;1660;ESCOLA DE CIDADANIA ANTONIO BEZERRA REZENDE;CABACAS;DISTRITO IBIAPABA;63700000;160;328; ;0;328
20;13838;CRATEÚS;1686;ESCOLA DE CIDADANIA BENEDITO JOSE DOS SANTOS;IPOJUCA;SEDE;63700000;163;231; ;0;231
20;13838;CRATEÚS;1694;SEDE DA ASSOCIAÇÃO COMUNITÁRIA DE SANTA LUZIA;SANTA LUZIA;DISTRITO TUCUNS;63700000;162;356;222;23;379
20;13838;CRATEÚS;1708;ESCOLA DE CIDADANIA ZACARIAS SOARES GODINHO;BARRA DAGUA;DISTRITO DE SANTANA;63700000;157;244; ;0;244
20;13838;CRATEÚS;1716;ESCOLA DE CIDADANIA IMACULADA CONCEICAO;CORREDORES;DISTRITO DE SANTANA;63700000;152;340; ;0;340
20;13838;CRATEÚS;1724;ESCOLA DE CIDADANIA JOSE FERREIRA LIMA;PENDENCIA;DISTRITO REALEJO;63700000;161;123;164;87;210
20;13838;CRATEÚS;1732;ESCOLA DE CIDADANIA UMBELINO ALVES DA SILVA;CURRAL DO MEIO;DISTRITO CURRAL VELHO;63700000;154;307; ;0;307
20;13838;CRATEÚS;1732;ESCOLA DE CIDADANIA UMBELINO ALVES DA SILVA;CURRAL DO MEIO;DISTRITO CURRAL VELHO;63700000;184;304; ;0;304
20;13838;CRATEÚS;1740;ESCOLA DE CIDADANIA JOSE DE OLIVEIRA CAMERINO;BEBIDA NOVA;DISTRITO SANTO ANTÔNIO;63700000;159;292;180;33;325
20;13838;CRATEÚS;1759;EEFM PRES EURICO GASPAR DUTRA;RUA EDUARDO ALBUQUERQUE SN;VENANCIOS;63700000;127;329; ;0;329
20;13838;CRATEÚS;1759;EEFM PRES EURICO GASPAR DUTRA;RUA EDUARDO ALBUQUERQUE SN;VENANCIOS;63700000;181;341; ;0;341
20;13838;CRATEÚS;1759;EEFM PRES EURICO GASPAR DUTRA;RUA EDUARDO ALBUQUERQUE SN;VENANCIOS;63700000;200;336; ;0;336
20;13838;CRATEÚS;1759;EEFM PRES EURICO GASPAR DUTRA;RUA EDUARDO ALBUQUERQUE SN;VENANCIOS;63700000;229;345; ;0;345
20;13838;CRATEÚS;1759;EEFM PRES EURICO GASPAR DUTRA;RUA EDUARDO ALBUQUERQUE SN;VENANCIOS;63700000;293;349; ;0;349
20;13838;CRATEÚS;1759;EEFM PRES EURICO GASPAR DUTRA;RUA EDUARDO ALBUQUERQUE SN;VENANCIOS;63700000;300;345; ;0;345
20;13838;CRATEÚS;1759;EEFM PRES EURICO GASPAR DUTRA;RUA EDUARDO ALBUQUERQUE SN;VENANCIOS;63700000;306;395; ;0;395
20;13838;CRATEÚS;1759;EEFM PRES EURICO GASPAR DUTRA;RUA EDUARDO ALBUQUERQUE SN;VENANCIOS;63700000;311;280; ;0;280
20;13838;CRATEÚS;1767;EEFM LIONS CLUBE;RUA CLOVIS BEVILAQUA 1417;FATIMA II;63700000;168;347; ;0;347
20;13838;CRATEÚS;1767;EEFM LIONS CLUBE;RUA CLOVIS BEVILAQUA 1417;FATIMA II;63700000;177;349; ;0;349
20;13838;CRATEÚS;1767;EEFM LIONS CLUBE;RUA CLOVIS BEVILAQUA 1417;FATIMA II;63700000;201;346;1;17;363
20;13838;CRATEÚS;1767;EEFM LIONS CLUBE;RUA CLOVIS BEVILAQUA 1417;FATIMA II;63700000;217;343;138;42;385
20;13838;CRATEÚS;1767;EEFM LIONS CLUBE;RUA CLOVIS BEVILAQUA 1417;FATIMA II;63700000;234;351; ;0;351
20;13838;CRATEÚS;1767;EEFM LIONS CLUBE;RUA CLOVIS BEVILAQUA 1417;FATIMA II;63700000;298;359; ;0;359
20;13838;CRATEÚS;1767;EEFM LIONS CLUBE;RUA CLOVIS BEVILAQUA 1417;FATIMA II;63700000;305;396; ;0;396
20;13838;CRATEÚS;1775;ESCOLA DE CIDADANIA PROFA. CARLOTA COLARES DA PENHA OLIVEIRA;RUA FREI VIDAL DA PENHA, S/N;SÃO JOSÉ;63700000;182;332; ;0;332
20;13838;CRATEÚS;1775;ESCOLA DE CIDADANIA PROFA. CARLOTA COLARES DA PENHA OLIVEIRA;RUA FREI VIDAL DA PENHA, S/N;SÃO JOSÉ;63700000;235;342; ;0;342
20;13838;CRATEÚS;1775;ESCOLA DE CIDADANIA PROFA. CARLOTA COLARES DA PENHA OLIVEIRA;RUA FREI VIDAL DA PENHA, S/N;SÃO JOSÉ;63700000;308;117; ;0;117
20;13838;CRATEÚS;1783;ESCOLA DE CIDADANIA JOSE FREIRE FILHO;KM 06 BR 404;CIDADE 2000;63637000;170;332;312;36;368
20;13838;CRATEÚS;1783;ESCOLA DE CIDADANIA JOSE FREIRE FILHO;KM 06 BR 404;CIDADE 2000;63637000;221;338; ;0;338
20;13838;CRATEÚS;1783;ESCOLA DE CIDADANIA JOSE FREIRE FILHO;KM 06 BR 404;CIDADE 2000;63637000;295;349; ;0;349
20;13838;CRATEÚS;1791;ESCOLA DE CIDADANIA SANTA ROSA;JARDIM;DISTRITO IRAPUA;63700000;172;294; ;0;294
20;13838;CRATEÚS;1805;ASSOCIAÇÃO COMUNITÁRIA DE FILOMENA;FILOMENA;DISTRITO REALEJO;63700000;176;201; ;0;201
20;13838;CRATEÚS;1830;CAPELA NOSSA SENHORA DE FÁTIMA;RIACHO DO MATO;DISTRITO CURRAL VELHO;63700000;174;102; ;0;102
20;13838;CRATEÚS;1848;ESCOLA DE CIDADANIA VICENTE COSTA;SANTA TEREZINHA;DISTRITO CURRAL VELHO;63700000;173;184;232;116;300
20;13838;CRATEÚS;1864;CAPELA DE SANTA LUZIA;VARZEA GRANDE;DISTRITO IRAPUA;63700000;175;142; ;0;142
20;13838;CRATEÚS;1872;ESCOLA DE CIDADANIA JOSE SOARES GODINHO;ESTACAO;DISTRITO LAGOA DAS PEDRAS;63700000;179;191; ;0;191
20;13838;CRATEÚS;1902;ESCOLA DE CIDADANIA ANTONIO SABINO DE SOUSA;ACUDE DOS SERVOLOS;DISTRITO SANTO ANTÔNIO;63700000;193;152; ;0;152
20;13838;CRATEÚS;1929;ESCOLA DE CIDADANIA GENTIL BARREIRA;BARRA DO RIO;DISTRITO CURRAL VELHO;63700000;185;83;212;77;160
20;13838;CRATEÚS;1953;ESCOLA DE CIDADANIA SAO JUDAS TADEU;PAU D'OLEO;DISTRITO DE SANTANA;63700000;190;113; ;0;113
20;13838;CRATEÚS;1961;ESCOLA DE CIDADANIA CANDIDA PALHARES;QUIRINO 1;SEDE;63700000;210;57; 186, 171;107;164
20;13838;CRATEÚS;2003;ESCOLA DE CIDADANIA CLAUDINO SALES;LAGOAS;DISTRITO TUCUNS;63700000;196;189; ;0;189
20;13838;CRATEÚS;2046;ESCOLA DE CIDADANIA JOAO VIEIRA EVANGELISTA;AGUAS BELAS;DISTRITO SANTO ANTÔNIO;63700000;188;187; ;0;187
20;13838;CRATEÚS;2054;POSTO DE SAUDE DE SITIO ESCURO II;SÍTIO ESCURO II;DISTRITO SANTO ANTÔNIO;63700000;195;169;169;44;213
20;13838;CRATEÚS;2089;ESCOLA DE CIDADANIA AIRAN VERAS;RUA CAPISTRANO DE ABREU SN;IPASE;63700000;45;272; ;0;272
20;13838;CRATEÚS;2089;ESCOLA DE CIDADANIA AIRAN VERAS;RUA CAPISTRANO DE ABREU SN;IPASE;63700000;202;286; ;0;286
20;13838;CRATEÚS;2089;ESCOLA DE CIDADANIA AIRAN VERAS;RUA CAPISTRANO DE ABREU SN;IPASE;63700000;301;338; ;0;338
20;13838;CRATEÚS;2097;CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE (CAIC);RUA DO CRUZEIRO, SN;CIDADE NOVA;63700000;59;320; ;0;320
20;13838;CRATEÚS;2097;CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE (CAIC);RUA DO CRUZEIRO, SN;CIDADE NOVA;63700000;60;321; ;0;321
20;13838;CRATEÚS;2097;CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE (CAIC);RUA DO CRUZEIRO, SN;CIDADE NOVA;63700000;132;319; ;0;319
20;13838;CRATEÚS;2097;CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE (CAIC);RUA DO CRUZEIRO, SN;CIDADE NOVA;63700000;167;316; ;0;316
20;13838;CRATEÚS;2097;CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE (CAIC);RUA DO CRUZEIRO, SN;CIDADE NOVA;63700000;198;317; ;0;317
20;13838;CRATEÚS;2097;CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE (CAIC);RUA DO CRUZEIRO, SN;CIDADE NOVA;63700000;223;322; ;0;322
20;13838;CRATEÚS;2097;CENTRO DE ATENCAO INTEGRAL A CRIANCA E AO ADOLESCENTE (CAIC);RUA DO CRUZEIRO, SN;CIDADE NOVA;63700000;303;378; ;0;378
20;13838;CRATEÚS;2100;ESCOLA DE CIDADANIA JOSE BRAZ DE PINHO;LAGOA DAS PEDRAS II;DISTRITO LAGOA DAS PEDRAS;63700000;213;128;90;117;245
20;13838;CRATEÚS;2119;ESCOLA DE CIDADANIA LUTANDO PARA VENCER;ASSENTAMENTO DOS POCINHOS;DISTRITO IRAPUA;63700000;220;240; ;0;240
20;13838;CRATEÚS;2127;ESCOLA DE CIDADANIA FRANCISCO CARLOS DE PINHO;ASSENTAMENTO SAO JOSE;DISTRITO IRAPUA;63700000;219;348; ;0;348
20;13838;CRATEÚS;2127;ESCOLA DE CIDADANIA FRANCISCO CARLOS DE PINHO;ASSENTAMENTO SAO JOSE;DISTRITO IRAPUA;63700000;309;55; 156, 191;185;240
20;13838;CRATEÚS;2135;ESCOLA DE CIDADANIA VILA GRACA;ASSENTAMENTO DA VILA GRACA;SEDE;63700000;218;196; ;0;196
20;13838;CRATEÚS;2151;ESCOLA DE CIDADANIA MENINO JESUS;ASSENTAMENTO APUI;DISTRITO IRAPUA;63700000;225;101; ;0;101
20;13838;CRATEÚS;2178;ESCOLA DE CIDADANIA UMBELINO CAZE;JATOBA DOS UMBELINOS;DISTRITO CURRAL VELHO;63700000;226;138; ;0;138
20;13838;CRATEÚS;2194;ESCOLA DE CIDADANIA ISOLADA ASSENTAMENTO SAO GONCALO;ASSENTAMENTO SAO GONCALO;DISTRITO IRAPUA;63700000;224;135; ;0;135
20;13838;CRATEÚS;2208;ESCOLA DIFERENCIADA DE ENSINO FUNDAMENTAL E MÉDIO RAÍZES INDÍGENAS;RUA DOM PEDRO II, 2704;CAMPO VELHO;63700000;302;210; ;0;210
21;13048;PIRES FERREIRA;1090;E.E.F. CENTRO EDUCACIONAL RURAL;DELMIRO GOUVEIA;DISTRITO;62255000;13;200; ;0;200
21;13048;PIRES FERREIRA;1090;E.E.F. CENTRO EDUCACIONAL RURAL;DELMIRO GOUVEIA;DISTRITO;62255000;78;153;66;153;306
21;13048;PIRES FERREIRA;1090;E.E.F. CENTRO EDUCACIONAL RURAL;DELMIRO GOUVEIA;DISTRITO;62255000;87;197;3;153;350
21;13048;PIRES FERREIRA;1228;E.E.F.M. FRANCISCO SOARES DE OLIVEIRA;RUA 22 DE MAIO, SN;SEDE;62255000;7;203; ;0;203
21;13048;PIRES FERREIRA;1228;E.E.F.M. FRANCISCO SOARES DE OLIVEIRA;RUA 22 DE MAIO, SN;SEDE;62255000;8;203; ;0;203
21;13048;PIRES FERREIRA;1228;E.E.F.M. FRANCISCO SOARES DE OLIVEIRA;RUA 22 DE MAIO, SN;SEDE;62255000;37;206; ;0;206
21;13048;PIRES FERREIRA;1228;E.E.F.M. FRANCISCO SOARES DE OLIVEIRA;RUA 22 DE MAIO, SN;SEDE;62255000;83;203; ;0;203
21;13048;PIRES FERREIRA;1350;E.E.F. ANTONIO SILVANO BALACO;LAGINHA - PIRES FERREIA;DISTRITO;62255000;57;338; ;0;338
21;13048;PIRES FERREIRA;1350;E.E.F. ANTONIO SILVANO BALACO;LAGINHA - PIRES FERREIA;DISTRITO;62255000;100;339; ;0;339
21;13048;PIRES FERREIRA;1368;E.E.F. JOAQUIM ROSA BARBOSA;MARRUAS DOS ROSA;DISTRITO;62255000;58;194;102;193;387
21;13048;PIRES FERREIRA;1384;CAPELA DE PASSA SEDE;PASSA SEDE;DISTRITO;62255000;154;267; 62, 61;72;339
21;13048;PIRES FERREIRA;1414;E.E.F. JOAO VITORINO DE FARIAS;DONATO;DISTRITO;62255000;65;231; ;0;231
21;13048;PIRES FERREIRA;1414;E.E.F. JOAO VITORINO DE FARIAS;DONATO;DISTRITO;62255000;122;231; ;0;231
21;13048;PIRES FERREIRA;1457;E.E.F. FRANCISCO FERREIRA SANTIAGO;OTAVILANDIA;DISTRITO;62255000;70;283; ;0;283
21;13048;PIRES FERREIRA;1457;E.E.F. FRANCISCO FERREIRA SANTIAGO;OTAVILANDIA;DISTRITO;62255000;71;285; ;0;285
21;13048;PIRES FERREIRA;1457;E.E.F. FRANCISCO FERREIRA SANTIAGO;OTAVILANDIA;DISTRITO;62255000;142;284; ;0;284
21;13048;PIRES FERREIRA;1511;E.E.F. ALZIRA MARIA DE ARAUJO;RUA MARIA ANTUSA SOARES PASSOS, SN;CENTRO;62255000;44;224; ;0;224
21;13048;PIRES FERREIRA;1511;E.E.F. ALZIRA MARIA DE ARAUJO;RUA MARIA ANTUSA SOARES PASSOS, SN;CENTRO;62255000;72;221; ;0;221
21;13048;PIRES FERREIRA;1511;E.E.F. ALZIRA MARIA DE ARAUJO;RUA MARIA ANTUSA SOARES PASSOS, SN;CENTRO;62255000;79;225; ;0;225
21;13048;PIRES FERREIRA;1511;E.E.F. ALZIRA MARIA DE ARAUJO;RUA MARIA ANTUSA SOARES PASSOS, SN;CENTRO;62255000;106;225; ;0;225
21;13048;PIRES FERREIRA;1643;E.E.F. JOAQUIM GOMES DE LIMA;SERROTA DOS CARNEIROS;DISTRITO;62255000;105;170; ;0;170
21;13048;PIRES FERREIRA;1643;E.E.F. JOAQUIM GOMES DE LIMA;SERROTA DOS CARNEIROS;DISTRITO;62255000;139;165;149;140;305
21;13048;PIRES FERREIRA;1759;E.E.F. QUITERIA DIAS DE OLIVEIRA;SANTO ANTONIO;DISTRITO;62255000;117;357; ;0;357
21;13048;PIRES FERREIRA;1767;E.E.F. RAIMUNDO MENDES DE OLIVEIRA;PEDRA REDONDA;DISTRITO;62255000;115;220; ;0;220
21;13048;PIRES FERREIRA;1783;E.E.F. JOAO FERREIRA DE ABREU;ANGICOS;DISTRITO;62255000;120;109;121;108;217
21;13048;PIRES FERREIRA;1805;E.E.F. JOSE FRANCISCO DE OLIVEIRA;AROEIRAS;DISTRITO;62255000;114;208; ;0;208
21;13048;PIRES FERREIRA;1813;E.E.F. RAIMUNDO FERREIRA PASSOS;TABOLEIRO;DISTRITO;62255000;119;199; ;0;199
21;13048;PIRES FERREIRA;1848;E.E.F. JESUINO FRANCISCO DE LIMA;TIMBAUBA;DISTRITO;62255000;124;217; ;0;217
21;13048;PIRES FERREIRA;1910;E.E.F. MANOEL FARIAS MORORO;OLHEIROS;DISTRITO;62255000;133;264; ;0;264
21;13048;PIRES FERREIRA;1929;E.E.F. JOÃO PENHA DE PAIVA;CROATÁ DOS PENHAS;DISTRITO;62250000;140;197; ;0;197
21;14176;IPU;1015;E.M.E.F. MANOEL BENVINDO DE MENEZES;ABILIO MARTINS;DISTRITO;62250000;1;299; ;0;299
21;14176;IPU;1015;E.M.E.F. MANOEL BENVINDO DE MENEZES;ABILIO MARTINS;DISTRITO;62250000;2;297; ;0;297
21;14176;IPU;1031;UNIDADE BASICA DE SAUDE DAS FLORES - FRANCISCO DAS CHAGAS TORRES;FLORES;FLORES;62250000;4;248; ;0;248
21;14176;IPU;1031;UNIDADE BASICA DE SAUDE DAS FLORES - FRANCISCO DAS CHAGAS TORRES;FLORES;FLORES;62250000;53;244; ;0;244
21;14176;IPU;1066;CAPELA DE SAO JOSE DOS MARTINS;SAO JOSE DOS MARTINS;DISTRITO;62250000;9;221;161;58;279
21;14176;IPU;1082;SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA DE IPU;RUA MAJOR LIBERALINO 1066 - CENTRO;SEDE;62250000;12;288; ;0;288
21;14176;IPU;1082;SECRETARIA MUNICIPAL DE EDUCACAO E CULTURA DE IPU;RUA MAJOR LIBERALINO 1066 - CENTRO;SEDE;62250000;73;348; ;0;348
21;14176;IPU;1090;E.M.E.F. LUIZ GONZAGA DA COSTA;ST. TINGUIS;DISTRITO;62250000;126;243; ;0;243
21;14176;IPU;1104;CVT - CENTRO VOCACIONAL TECNOLOGICO;AV MILTON CARVALHO SN - CAIXA DAGUA;SEDE;62250000;14;399; ;0;399
21;14176;IPU;1104;CVT - CENTRO VOCACIONAL TECNOLOGICO;AV MILTON CARVALHO SN - CAIXA DAGUA;SEDE;62250000;15;398; ;0;398
21;14176;IPU;1155;ESCOLA DE ENSINO FUNDAMENTAL DELMIRO GOLVEIA;AV MILTON CARVALHO 1171 - CAIXA DAGUA;SEDE;62250000;22;396; ;0;396
21;14176;IPU;1155;ESCOLA DE ENSINO FUNDAMENTAL DELMIRO GOLVEIA;AV MILTON CARVALHO 1171 - CAIXA DAGUA;SEDE;62250000;23;396; ;0;396
21;14176;IPU;1155;ESCOLA DE ENSINO FUNDAMENTAL DELMIRO GOLVEIA;AV MILTON CARVALHO 1171 - CAIXA DAGUA;SEDE;62250000;104;397; ;0;397
